788.946,406.755,778.992,408.963,0.14029,0.250087,0
800.031,376.123,789.909,378.631,0.148448,0.378349,0
662.066,351.275,650.035,354.148,0.149105,0.410443,0
840.083,645.443,826.014,648.072,0.152098,0.32567,0
839.028,617.15,814.942,621.695,0.14938,0.414949,0
363.96,524.819,326.02,533.094,0.140499,0.0263188,0
502.083,293.337,458.055,304.224,0.14688,0.38579,0
366.007,485.038,333.062,492.278,0.139781,0.0405922,0
461.024,610.143,428.942,615.693,0.131172,0.0976636,0
800.067,341.314,776.848,346.29,0.14824,0.554454,0
789.096,381.451,777.006,384.026,0.148039,0.341136,0
268.872,416.496,248.894,421.582,0.139742,0.341097,0
678.95,644.733,668.93,646.628,0.142597,0.50576,0
706.929,639.576,696.875,641.251,0.141447,0.515597,0
331.059,635.322,320.059,637.324,0.142784,0.293887,0
338.164,232.601,318.96,237.854,0.141006,0.386447,0
551.94,280.762,517.84,289.365,0.138894,0.347988,0
394.117,244.443,356.806,254.263,0.134163,0.409659,0
387.764,309.051,352.927,317.708,0.137642,0.397991,0
500.019,316.077,480.942,320.763,0.133843,0.315636,0
359.946,578.719,348.969,580.838,0.132899,0.37654,0
384.898,380.56,348.021,389.091,0.126248,0.0452682,0
428.059,471.287,398.933,477.69,0.131556,0.0701078,0
369.072,460.313,329.845,469.325,0.134259,0.379868,0
390.008,321.029,351.026,331.102,0.136651,0.41763,0
525.19,182.677,507.87,187.537,0.136974,0.374048,0
357.05,502.23,325.988,508.943,0.135709,0.355128,0
470.116,197.442,452.986,201.949,0.135941,0.374584,0
445.887,329.534,403.942,339.752,0.126817,0.0552609,0
611.176,159.64,591.979,164.924,0.134573,0.408136,0
415.994,211.977,399.089,216.346,0.134395,0.319841,0
499.126,189.457,482.044,194.161,0.1372,0.403346,0
334.968,650.832,292.021,659.107,0.130813,0.353175,0
428.019,447.083,384.96,456.823,0.131546,0.383516,0
445.015,204.054,427.021,209.074,0.134604,0.39201,0
459.956,626.777,411.051,636.267,0.131198,0.0589804,0
661.032,420.137,650.887,422.521,0.134719,0.357433,0
554.215,174.762,535.975,179.912,0.133461,0.4186,0
426.863,511.332,381.982,520.9,0.123706,0.110028,0
361.988,537.936,351.974,539.864,0.128589,0.399185,0
398.93,638.636,351.928,647.622,0.129336,0.36895,0
392.027,284.108,353.924,293.697,0.128252,0.419479,0
426.973,486.884,382.886,496.477,0.126972,0.0206321,0
319.972,650.84,307.994,652.964,0.126972,0.379728,0
499.917,216.682,460.95,226.809,0.127696,0.398748,0
460.958,580.796,423.867,588.414,0.126595,0.0618776,0
498.066,353.278,479.899,357.575,0.122935,0.327838,0
424.025,588.114,413.862,590.379,0.124635,0.35382,0
800.091,364.429,780.144,368.676,0.128522,0.361489,0
443.972,307.886,405.827,317.298,0.126544,0.361979,0
580.975,167.908,562.943,172.788,0.131177,0.35597,0
387.054,624.337,359.871,629.371,0.106624,0.13841,0
337.933,605.657,301.933,612.656,0.123977,0.354472,0
524.096,597.506,492.855,603.39,0.116512,0.181767,0
480.005,475.024,439.008,484.035,0.123347,0.354577,0
796.034,291.147,784.933,293.71,0.122252,0.305347,0
500.109,330.501,455.283,340.294,0.123385,0.570473,0
370.084,419.329,359.978,421.913,0.122383,0.345456,0
396.102,478.475,384.969,480.855,0.125773,0.295255,0
659.962,357.821,649.991,359.958,0.12449,0.648534,0
447.955,269.813,407.936,279.742,0.108303,0.0649365,0
336.93,346.703,324.895,349.557,0.121284,0.31222,0
337.107,602.471,326.95,604.782,0.123702,0.391289,0
557.974,301.898,516.797,312.185,0.119855,0.305559,0
481.997,419.988,441.976,428.892,0.119253,0.0220005,0
444.109,231.421,409.814,240.281,0.121226,0.412095,0
489.051,394.216,442.06,405.255,0.120205,0.311985,0
388.087,357.359,348.014,367.056,0.122528,0.388122,0
545.956,380.814,503.923,390.668,0.113427,0.314446,0
757.056,260.24,737.936,264.725,0.121828,0.311795,0
640.069,143.272,625.021,147.082,0.121944,0.309114,0
521.16,568.73,479.026,577.134,0.106518,0.0987398,0
639.047,135.182,621.901,139.618,0.121861,0.300222,0
484.064,372.267,454.82,379.243,0.119105,0.390417,0
501.998,255.991,458.993,266.973,0.118947,0.315816,0
360.975,565.881,321.976,573.88,0.11551,0.034009,0
361.982,423.921,331.012,431.051,0.116985,0.340044,0
552.946,202.791,518.882,211.542,0.115247,0.403441,0
266.052,430.232,249.015,434.068,0.12127,0.354596,0
368.944,445.758,351.922,449.662,0.114849,0.257817,0
267.123,432.519,249.907,436.607,0.113265,0.280327,0
538.041,462.179,502.064,470.262,0.116418,0.0825098,0
482.998,498.989,464.994,502.972,0.118692,0.300108,0
401.944,592.707,355.003,602.011,0.110605,0.0790506,0
637.917,129.675,620.053,134.21,0.11824,0.317931,0
544.959,485.812,501.813,495.23,0.106859,0.102147,0
361.959,540.804,322.04,549.192,0.112734,0.328972,0
554.933,316.73,517.016,326.065,0.110951,0.371526,0
638.946,137.78,621.052,142.209,0.115411,0.276052,0
501.883,242.55,462.005,253.016,0.0997285,0.0209581,0
384.949,395.786,349.795,404.135,0.108529,0.374827,0
523.112,614.577,500.978,618.885,0.11296,0.374047,0
424.105,409.457,386.996,417.982,0.113117,0.381682,0
483.921,514.639,436.932,524.688,0.107416,0.258433,0
600.971,365.862,590.989,367.948,0.112491,0.425734,0
448.118,293.462,405.816,304.28,0.104023,0.354551,0
805.134,603.825,786.871,607.253,0.0977299,0.113001,0
425.087,527.418,386.868,535.368,0.106813,0.346474,0
424.926,552.656,385.954,560.775,0.102373,0.0521744,0
467.064,157.218,457.041,160.141,0.10934,0.302865,0
450.032,256.12,421.893,263.598,0.104077,0.319736,0
465.033,560.161,434.873,566.385,0.106175,0.371968,0
485.959,433.815,440.052,444.228,0.101349,0.108495,0
362.046,220.171,345.863,224.484,0.103748,0.289882,0
520.935,142.759,510.861,145.489,0.103881,0.327918,0
362.045,212.164,347.064,216.237,0.104303,0.282458,0
345.153,581.686,334.038,584.171,0.105281,0.40231,0
332.959,217.841,321.92,220.69,0.097339,0.242066,0
362.066,186.252,351.976,188.907,0.10212,0.323596,0
333.935,219.741,320.052,223.21,0.0994406,0.481716,0
443.947,343.781,402.915,353.648,0.0989419,0.367585,0
539.925,502.656,501.022,511.1,0.0996909,0.387285,0
546.03,405.129,503.962,414.816,0.0938805,0.0750097,0
360.976,188.913,349.038,192.141,0.100023,0.263455,0
549.964,243.856,518.894,251.573,0.10211,0.355991,0
549.922,340.667,515.955,348.821,0.0959624,0.0690803,0
544.93,420.676,502.99,429.955,0.0926243,0.023158,0
601.105,328.431,590.976,330.903,0.0992118,0.39949,0
466.038,152.136,455.979,154.924,0.0976737,0.326508,0
396.05,574.24,377.996,577.983,0.0983773,0.383543,0
309.033,639.158,295.975,641.88,0.0956499,0.290582,0
556.044,355.19,504.741,367.934,0.0969085,0.609611,0
378.093,639.482,359.997,642.984,0.0992762,0.37831,0
336.979,226.924,319.878,231.55,0.0937105,0.291669,0
430.157,431.665,406.08,437.341,0.0940701,0.367399,0
444.983,365.927,420.908,371.61,0.0943512,0.3435,0
600.971,291.872,591.028,294.124,0.0973432,0.370327,0
486.087,380.377,454.91,387.614,0.0882672,0.278925,0
793.09,538.477,783.069,540.368,0.0904344,0.41346,0
436.093,383.379,400.987,391.945,0.0916413,0.397043,0
338.088,224.306,321.061,229.211,0.0906703,0.475058,0
370.916,407.644,343.045,414.19,0.089961,0.284594,0
338.989,588.946,317.059,593.295,0.0938736,0.293556,0
524.961,547.807,499.983,552.918,0.0902333,0.365474,0
532.019,372.085,522.059,374.268,0.0903599,0.380568,0
631.071,566.35,621.076,568.375,0.0876186,0.435017,0
388.014,213.052,373.95,216.815,0.0876634,0.321595,0
500.988,279.949,480.944,284.769,0.0825794,0.323951,0
339.988,186.957,327.119,190.438,0.0848122,0.290286,0
391.233,209.868,375.99,213.961,0.0815719,0.382778,0
401.036,438.147,385.95,441.792,0.077973,0.300847,0
522.84,176.359,512.957,178.828,0.0786929,0.431194,0
806.16,454.68,782.952,459.766,0.0718439,0.104821,0
515.904,533.541,499.97,536.854,0.0791842,0.291013,0
641.013,609.07,630.986,610.922,0.0784992,0.422193,0
611.004,447.017,601.015,449.071,0.0784023,0.395576,0
499.018,167.077,486.049,170.205,0.0773005,0.302949,0
552.955,168.828,538.88,172.546,0.0746323,0.273332,0
608.95,153.815,591.838,158.394,0.0771316,0.308728,0
610.003,137.01,592.858,141.453,0.0737432,0.300807,0
498.04,159.153,483.718,162.933,0.0728353,0.368859,0
414.973,189.889,399.898,193.583,0.0669476,0.260404,0
498.978,150.914,485.83,154.35,0.0679676,0.292381,0
415.113,187.43,401.972,190.892,0.0663396,0.297079,0
610.075,118.292,599.029,121.113,0.0670605,0.312863,0
414.041,182.166,399.915,185.658,0.0652312,0.310266,0
640.988,652.931,630.939,654.638,0.0647559,0.402003,0
553.977,143.913,539.922,147.711,0.0641801,0.273872,0
558.063,265.25,517.864,275.465,0.0632464,0.332322,0
608.959,120.85,595.839,124.407,0.0656155,0.323239,0
391.107,188.435,377.21,191.855,0.0617259,0.410452,0
809.826,497.118,784.041,502.207,0.0688008,0.363919,0
392.116,172.451,382.012,175.048,0.0601362,0.298403,0
808.102,494.484,795.05,497.236,0.0662993,0.395728,0
403.9,399.601,387.899,403.596,0.0568586,0.290728,0
811.078,563.43,796.029,566.157,0.055222,0.309938,0
545.392,445.97,514.042,452.212,0.0659498,0.936174,0
810.165,537.821,782.859,543.299,0.0552966,0.468589,0
767.969,465.857,758.007,468.034,0.0539267,0.345325,0
809.023,522.114,791.923,525.627,0.0540309,0.344771,0
415.979,204.924,405.935,207.77,0.0499459,0.639565,0
531.169,196.617,520.17,199.623,0.0420107,0.849211,0
806.031,482.155,790.075,485.374,0.0401753,0.308985,0
763.652,350.02,764.68,368.018,0.215321,0.427365,1
702.432,427.997,702.647,448.005,0.18994,0.0219441,1
624.652,329,624.646,346,0.202293,0.470163,1
762.051,313.998,762.84,331.007,0.21163,0.416877,1
706.491,597.017,707.62,633.004,0.210468,0.0563607,1
704.387,509.993,705.167,543.997,0.203612,0.0641537,1
701.449,388.996,701.621,408.003,0.199547,0.496878,1
627,255,627,272,0.210158,6.10352e-05,1
627.486,327.999,627.528,346.001,0.20065,0.499999,1
637.596,210,637.608,233,0.178183,0.485501,1
317.722,204.689,296.133,381.752,0.180568,1.16615,1
287.319,557.027,286.485,567.04,0.176234,0.338436,1
637.375,170.999,637.521,204.007,0.180128,0.0348764,1
506.686,296.989,505.509,328.014,0.168351,0.0384761,1
764.849,390.008,765.449,402.027,0.167282,0.271237,1
271.514,390.954,269.147,416.014,0.180044,0.432852,1
627.272,290.991,627.06,308.001,0.184147,0.304915,1
245.65,449.968,226.266,661.024,0.171093,0.11322,1
703.413,467.99,704.112,501.998,0.159723,0.0684285,1
297.282,390.941,296.036,406.003,0.171423,0.418909,1
624.385,255.997,624.514,271.004,0.154525,0.496276,1
700.03,349.999,700.669,368.012,0.148802,0.385207,1
403.211,595.013,401.005,633.998,0.143245,0.0735819,1
284.232,596.02,283.261,607.023,0.155267,0.290885,1
505.651,332.997,504.867,365.006,0.139269,0.186234,1
373.802,463.986,371.742,497.984,0.162995,0.169925,1
394.962,323.997,393.393,345.029,0.160388,0.409772,1
678,439,678,453,0.171165,6.10352e-05,1
738.986,319.001,739.612,336.014,0.163609,0.403291,1
638.468,251.999,638.515,269.001,0.14988,0.499998,1
692.467,599.998,692.976,636,0.151671,0.101673,1
694,554,694,575,0.171911,6.10352e-05,1
767.104,269.943,777.239,459.926,0.13696,0.740259,1
492.493,384.985,491.245,430.995,0.135232,0.0945311,1
737.383,282.984,738.099,299.996,0.155267,0.368773,1
376.238,424.018,374.068,459.005,0.134399,0.169114,1
321.787,400.98,320.265,417.025,0.15767,0.375475,1
324.601,365.962,323.158,381.015,0.156541,0.384806,1
665,605,665,625,0.172336,0,1
679.935,557.001,680.184,576.998,0.169886,0.145662,1
740.371,354.987,740.996,373,0.15963,0.411307,1
664,561,664,580,0.172068,0,1
508.342,221.977,506.983,280.999,0.131606,0.142138,1
751.539,315.981,752.186,333.993,0.153479,0.257738,1
695,599,695,621,0.163873,6.10352e-05,1
478.682,606.989,478.233,620.008,0.145907,0.472468,1
428.084,490.003,426.963,522.998,0.155708,0.0322186,1
327.104,330.008,325.966,344.997,0.1508,0.342045,1
688,392,688,408,0.168852,0,1
458.371,216.015,451.165,387.996,0.142606,0.108919,1
662,398,662,414,0.166118,6.10352e-05,1
238.644,604.97,237.017,624.001,0.154204,0.462182,1
580,180,580,200,0.158211,0,1
321.62,366.965,320.15,383.014,0.149875,0.411281,1
666,518,666,538,0.167045,6.10352e-05,1
677,516,677,534,0.168165,0,1
652.463,607.001,652.958,629.001,0.114112,0.0765705,1
690.89,431.002,691.282,449.994,0.154102,0.204382,1
693,512,693,532,0.164475,6.10352e-05,1
664,398,664,416,0.16541,6.10352e-05,1
675,395,675,411,0.161477,0.00012207,1
403.801,340.99,403.314,351.015,0.149787,0.460596,1
750.83,353.006,751.476,370.02,0.14776,0.290675,1
651.17,478.994,651.682,500.009,0.116985,0.0745718,1
615,331,615,347,0.156959,0,1
650.466,438.999,650.625,459.01,0.112124,0.052013,1
234.816,644.985,233.467,661.039,0.150172,0.513204,1
625,221,625,232,0.157836,6.10352e-05,1
677,394,677,413,0.159812,6.10352e-05,1
248.866,489.988,245.998,521,0.143709,0.0303878,1
397.178,287.013,395.56,309.041,0.138936,0.386589,1
337.269,327.018,336.206,343.014,0.145676,0.29311,1
651.508,519.999,651.527,541,0.114872,0.00199836,1
515.202,202.021,511.246,364.006,0.127201,0.110767,1
615,216,615,238,0.148334,6.10352e-05,1
293.775,598.983,289.088,661.007,0.140995,0.424198,1
400.956,640.997,399.596,661.04,0.13607,0.39145,1
692,471,692,491,0.15617,0,1
650.386,399.997,650.536,419.001,0.112814,0.00834071,1
341.794,606.987,338.91,646.979,0.132147,0.140545,1
251.82,453.985,249.204,484.005,0.139421,0.113979,1
465.712,581.985,463.945,619.07,0.127093,0.1684,1
410.837,574.993,406.933,660.997,0.139487,0.389008,1
666.539,559.997,666.384,581.01,0.14475,0.543807,1
665,477,665,496,0.153143,0,1
691.59,554.996,691.539,575.001,0.146165,0.544481,1
324.197,331.015,322.998,347,0.1395,0.319674,1
245.701,527.973,242.767,559.094,0.136257,0.0964997,1
663,477,663,495,0.126527,0,1
689,353,689,371,0.150603,6.10352e-05,1
612,259,612,274,0.15379,6.10352e-05,1
349.917,585.995,345.349,661.021,0.134443,0.392355,1
525.157,616.004,524.155,654.004,0.133555,0.111456,1
695.552,643.009,695.907,661.002,0.137151,0.405268,1
533.639,533.008,531.69,661.011,0.135979,0.500485,1
676,355,676,374,0.146841,6.10352e-05,1
448.097,309.004,447.418,326.017,0.142254,0.366585,1
749.3,316.991,749.781,333.007,0.142465,0.532849,1
614.608,294.005,614.832,310.002,0.137066,0.427432,1
451.953,230.997,450.111,266.001,0.121105,0.112367,1
626.903,213.002,627.251,233.996,0.142321,0.18831,1
679.415,514.999,679.46,535.997,0.135807,0.520838,1
662.919,359.003,663.514,376.983,0.132008,0.350929,1
450.096,271.004,448.568,304.039,0.118177,0.0831057,1
600,188,600,202,0.141472,6.10352e-05,1
277.633,394.96,274.357,422.041,0.120707,0.0948838,1
447.387,150.022,446.288,173.984,0.122102,0.105748,1
526.09,569.002,525.104,608.999,0.122773,0.12253,1
612,185,612,196,0.137912,0,1
612.552,331.995,612.35,350.015,0.13882,0.518392,1
681.526,646.005,681.673,661.003,0.129621,0.487472,1
259.013,641.001,257.229,660.021,0.127025,0.318079,1
667.372,648.019,667.767,661.007,0.128103,0.564725,1
612.39,216.998,612.49,238.002,0.126471,0.494044,1
265.985,561.998,264.167,580.017,0.124033,0.345205,1
627,180,627,194,0.134685,6.10352e-05,1
642.393,565.996,642.503,578.005,0.129132,0.495713,1
307.935,403.995,306.609,421.047,0.12499,0.486115,1
463.818,627.995,462.993,658,0.134767,0.5727,1
640.794,523.995,640.553,534.99,0.121071,0.456504,1
503.049,96.0026,502.404,108.022,0.11843,0.379907,1
270.881,637.989,268.966,657.997,0.122019,0.309568,1
446.851,344.991,445.596,365.037,0.119806,0.397386,1
274.07,598.006,272.375,617.033,0.121675,0.31238,1
250.867,602.986,248.884,621.988,0.122404,0.28332,1
736.89,228.004,737.24,238.027,0.11425,0.160972,1
557.053,81.0024,556.511,92.9778,0.115793,0.343599,1
262.207,601.016,260.795,618.984,0.122192,0.255066,1
269.029,524.003,267.357,541.035,0.118804,0.322851,1
450.138,110.009,449.293,123.019,0.115029,0.355748,1
814.578,410.972,815.158,422.992,0.116741,0.266836,1
555.657,110.986,555.381,126.008,0.11279,0.0495914,1
555.789,95.9981,555.545,109.027,0.107404,0.0599929,1
311.043,369.003,309.764,385.061,0.112152,0.588191,1
809.493,619.937,811.205,651.941,0.0673678,0.527806,1
398.13,125.01,397.217,137.016,0.104112,0.364512,1
507.154,94.0047,504.521,186.988,0.0810351,0.255744,1
616,63,616,76,0.109347,6.10352e-05,1
275.038,449.003,273.716,464.977,0.112116,0.269717,1
782.108,549.996,782.783,568.008,0.105993,0.441271,1
260.749,488.974,258.983,505.998,0.10641,0.298113,1
641.663,609.995,641.477,623.007,0.106385,0.492807,1
734.788,271.979,736.483,315.966,0.0839097,0.515344,1
401.754,122.987,401.05,136.003,0.103408,0.402472,1
561,79,561,91,0.109868,6.10352e-05,1
614.516,176.999,614.475,197.001,0.11251,0.499387,1
350.547,137.957,349.413,150.039,0.0999684,0.368227,1
288.849,392.988,287.725,406.978,0.108853,0.296188,1
600.786,334.004,600.715,365.009,0.0946363,0.23662,1
272.039,486.004,270.499,503.045,0.106427,0.300501,1
340.108,291.009,338.757,306.979,0.103607,0.26175,1
280.526,520.959,277.813,550.986,0.104328,0.050039,1
772.409,547.016,772.86,564.004,0.103682,0.492541,1
652.138,561.998,652.319,575.009,0.106181,0.372199,1
640.502,483,640.502,493,0.114379,0.5,1
769.047,466.998,769.681,483.013,0.103812,0.426474,1
283.238,484.02,281.829,500.986,0.105153,0.257295,1
780.139,508.993,780.999,527,0.105355,0.401007,1
778.492,470.979,779.161,486.993,0.103549,0.317722,1
601,298,601,316,0.097003,0,1
453.961,108.998,453.26,121.015,0.100857,0.416877,1
326.661,291.971,325.101,310.009,0.0950318,0.289371,1
257.63,525.966,255.965,543.997,0.100107,0.354447,1
313.81,333.986,312.713,349.052,0.0974842,0.53015,1
286.222,447.019,284.782,463.981,0.0970464,0.241584,1
775.792,632.01,776.748,651.013,0.0962814,0.433644,1
767.409,427.993,767.677,444.005,0.0945449,0.489369,1
660.439,270.986,660.834,283.005,0.0904407,0.460528,1
589.057,300,589.082,330,0.094437,0.145787,1
601,261,601,279,0.0982186,6.10352e-05,1
659.276,189.996,659.503,205.993,0.083382,0.47907,1
616.603,615,616.614,625,0.0845934,0.489141,1
653.461,650.999,653.475,661.001,0.0865516,0.5,1
589.454,263.999,589.399,293.001,0.0863838,0.495365,1
661.317,305.994,661.656,330.002,0.0698413,0.0402205,1
589.432,222,589.424,256,0.0786603,0.495605,1
317.585,292.958,315.54,313.055,0.074638,0.570368,1
320.84,257.984,319.271,274.026,0.072409,0.388961,1
264.014,451.001,262.689,464.971,0.0710276,0.240688,1
343.214,249.015,341.824,268.988,0.0683236,0.264685,1
808.099,605.996,808.683,619.014,0.0615122,0.443936,1
782.053,566.999,782.356,580.992,0.0622614,0.338154,1
600,228,600,239,0.0565079,6.10352e-05,1
811.534,564.087,812.313,577.16,0.0464354,1.2284,1
602.139,227.003,601.868,241.017,0.0324909,0.667467,1
568.091,587.003,567.7,597.989,0.0320718,0.220978,1
569.091,462.003,568.68,472.988,0.0253186,0.226177,1
840.758,576.015,841.774,592.014,0.0256502,0.323304,1
833.836,499.008,834.42,511.028,0.0234968,0.226717,1
647.652,467.305,574.9,473.897,0.0759118,1.33789,2
631.016,579.222,617.017,580.23,0.184068,0.332655,2
640.959,389.524,582.932,394.177,0.143386,1.27201,2
610.99,509.877,598.988,510.857,0.1864,0.361911,2
611.002,594.025,599.007,595.08,0.171155,0.351587,2
611.021,538.237,601.013,539.144,0.176872,0.362192,2
626.027,550.401,616.004,551.066,0.173222,0.379411,2
638.992,413.898,616.976,415.704,0.169223,0.347709,2
611.025,416.266,601.018,417.195,0.172469,0.338816,2
640.005,536.068,616.987,537.828,0.1691,0.372632,2
626.043,508.426,616.044,509.436,0.166508,0.400554,2
610.985,496.803,600.966,497.542,0.173148,0.282851,2
641.02,624.331,616.987,625.791,0.167712,0.378067,2
638.991,494.831,617.002,496.022,0.170992,0.187958,2
611.001,456.011,590.021,458.216,0.125057,0.0510469,2
638.993,453.911,616.975,455.684,0.156542,0.347656,2
649.801,639.015,568.861,644.928,0.0590701,1.16967,2
627.014,593.274,615.991,593.818,0.155648,0.460763,2
609.051,377.644,589.018,379.224,0.148283,0.275295,2
645.01,641.17,620.043,642.7,0.141829,0.442495,2
644.007,595.092,597.968,598.582,0.137396,0.382511,2
643.017,469.211,597.993,472.912,0.136185,0.378058,2
640.01,638.186,629.986,638.747,0.13541,0.45627,2
637.996,386.966,616.988,388.848,0.114245,0.0556285,2
643.019,510.231,597.988,513.846,0.130845,0.366599,2
610.994,498.933,600.983,499.799,0.131231,0.498805,2
643.026,552.354,597.979,555.72,0.127471,0.404416,2
642.001,429.026,571.009,433.983,0.0864312,0.579704,2
391.133,203.579,379.96,204.52,0.0728249,0.954101,2
811.963,536.411,793.908,537.558,0.0710392,0.887961,2
356.542,135.378,375.603,158.503,0.0961813,0.471498,3
407.212,120.653,426.737,144.218,0.0916774,0.46767,3
460.078,107.723,477.725,130.216,0.0880242,0.59137,3
631.783,77.4575,660.132,119.911,0.0539147,0.280436,3
433.046,651.944,422.646,643.433,0.0684034,0.572517,3
820.893,391.669,851.142,440.908,0.0352239,0.283412,3
830.275,405.818,837.774,417.15,0.0448771,0.341248,3
841.191,568.861,861.1,595.926,0.0387181,0.0292829,3
830.024,476.984,839.8,491.138,0.0385221,0.264479,3
827.127,338.92,846.164,368.893,0.0347159,0.0740522,3
820.775,502.154,858.5,557.342,0.0363395,0.662337,3
834.238,556.535,842.522,568.336,0.0333057,0.904819,3
820.88,430.418,853.788,480.14,0.0329226,0.888863,3
869.278,631.792,886.802,655.148,0.0315514,0.283231,3
833.013,379.379,848.065,403.96,0.0297158,0.858477,3
839.637,493.56,852.252,511.826,0.0283571,0.879698,3
846.824,493.116,854.468,504.691,0.0273012,0.264359,3
840.171,380.896,846.938,392.038,0.0252829,0.330652,3
842.403,416.755,849.628,428.617,0.0240845,0.294483,3
861.099,633.924,871.076,646.941,0.0232729,0.323402,3
678.122,639.565,667.947,641.756,0.212602,0.411098,-1
760.401,277.004,760.675,296.003,0.179316,0.157277,-1
664.082,596.996,570.963,598.394,0.0637572,1.2492,-1
638.991,318.966,628.914,321.679,0.188708,0.404403,-1
611.038,551.275,598.99,552.925,0.187447,0.424494,-1
368.852,540.999,368.006,567.05,0.135007,0.243494,-1
678.083,593.372,667.922,595.65,0.17225,0.487895,-1
466.991,360.955,456.026,363.131,0.165119,0.291107,-1
342.107,135.698,318.381,205.791,0.170048,0.535053,-1
280.79,635.987,280.021,648.001,0.157511,0.412414,-1
394.432,120.796,381.787,155.923,0.171839,0.390933,-1
736.092,102.894,730.464,227.156,0.151306,1.21539,-1
607.659,59.8925,596.049,96.7001,0.17014,0.414803,-1
446.267,105.747,433.781,141.924,0.166085,0.40384,-1
620.455,57.471,643.375,120.5,0.150416,0.744551,-1
499.259,90.7533,487.172,127.057,0.164982,0.413149,-1
371.009,503,370.376,525.983,0.169239,0.399486,-1
566.057,72.707,578.726,115.078,0.0914636,0.460689,-1
769.453,151.831,785.153,289.09,0.0807912,0.719279,-1
690.032,506.13,679.906,508.62,0.153055,0.378715,-1
663.476,628.156,654.021,632.051,0.153607,0.867776,-1
553.124,75.7149,541.286,112.093,0.157,0.403791,-1
689.056,511.208,678.976,513.911,0.152324,0.479139,-1
241.987,565.999,240.64,585.045,0.147989,0.526633,-1
675.005,473.022,664.873,475.478,0.146888,0.487257,-1
692.026,642.108,681.884,644.511,0.144916,0.469521,-1
626.015,427.298,615.991,427.818,0.14655,0.458149,-1
663.018,517.114,652.955,518.717,0.141479,0.430169,-1
838.972,659.782,829.007,661.051,0.135245,0.292449,-1
663.016,559.107,653.094,560.619,0.140996,0.496603,-1
334.602,362.979,333.796,377.989,0.141876,0.306998,-1
611.788,295.009,612.545,312.02,0.14853,0.290604,-1
574.249,152.613,563.924,156.813,0.132419,1.06203,-1
710.514,157.292,664.209,123.712,0.136586,0.455457,-1
661.987,435.925,651.939,437.646,0.128059,0.402065,-1
711.185,158.623,729.707,216.775,0.13039,0.490479,-1
764.003,389.742,752.004,389.796,0.125104,0.657913,-1
247.141,643.011,245.753,660.981,0.130825,0.255905,-1
614.588,259.981,613.906,275.041,0.120081,0.661635,-1
770.727,203.314,761.645,195.408,0.126827,0.400195,-1
577.933,129.009,579.908,143.014,0.11396,0.0708034,-1
311.826,534.557,282.958,545.892,0.122106,0.348167,-1
611.805,65.9929,611.401,77.0147,0.118098,0.461366,-1
767.254,169.925,770.216,179.936,0.115401,0.381061,-1
838.165,602.925,837.255,613.023,0.120001,0.656451,-1
254.239,564.018,252.911,581.993,0.119596,0.273791,-1
664.547,436.987,664.008,455.972,0.117975,0.675595,-1
803.57,404.953,804.408,415.049,0.11723,0.300857,-1
332.086,587.528,320.24,589.467,0.113216,0.450322,-1
774.656,501.15,740.721,474.77,0.0621804,0.346471,-1
779.438,624.394,748.863,602.191,0.0659275,0.25321,-1
362.133,194.29,351.156,199.34,0.110717,0.911607,-1
343.264,587.033,341.527,601.065,0.104761,0.240834,-1
625.717,172.898,624.036,194.003,0.111052,0.792249,-1
